company_code,company_name,report_year,doc_id,issue_name,original_issue_name,anchor_type,source_page,source_page_warning,evidence_snippet,has_policy_ref,has_scope_statement,has_case_study,has_kpi_value,has_yoy_change,has_method_note,has_assurance,verifiability_score,spotlight_bias_flag,risk_tone,matrix_importance,llm_success
600015,华夏银行,2023,2023-1219904606,公司治理/风险管理,风险管理,,4,,华 夏 银 行 股 份 有 限 公 司 2 0 2 3 年 社 会 责 任 报 告 2023 2023 社会责任报告 社会责任报告 华夏银行股份有限公司 华夏银行股份有限公司 --- ## 第 2 页；组织范围：本报告覆盖华夏银行股份有限公司及所属主 要子公司；--- ## 第 3 页 目录 董事长致辞 关于我们 战略管理 责任管理 责任实践 发展篇 坚定金融报国 书写崭新篇章 社会篇 坚守初心使命 共谱时代华章 环境篇 坚持绿色发展 建设美丽中国 04 0,False,True,True,True,False,False,True,3,False,展示性,未出现,False
600015,华夏银行,2023,2023-1219904606,公司治理/风险管理,公司治理,,3,,华 夏 银 行 股 份 有 限 公 司 2 0 2 3 年 社 会 责 任 报 告 2023 2023 社会责任报告 社会责任报告 华夏银行股份有限公司 华夏银行股份有限公司 --- ## 第 2 页；组织范围：本报告覆盖华夏银行股份有限公司及所属主 要子公司；--- ## 第 3 页 目录 董事长致辞 关于我们 战略管理 责任管理 责任实践 发展篇 坚定金融报国 书写崭新篇章 社会篇 坚守初心使命 共谱时代华章 环境篇 坚持绿色发展 建设美丽中国 04 0,False,True,True,True,False,False,True,3,False,展示性,未出现,False
600015,华夏银行,2023,2023-1219904606,绿色信贷/绿色金融,绿色金融,,1,页码可能不准确（封面/目录页）,华 夏 银 行 股 份 有 限 公 司 2 0 2 3 年 社 会 责 任 报 告 2023 2023 社会责任报告 社会责任报告 华夏银行股份有限公司 华夏银行股份有限公司 --- ## 第 2 页；组织范围：本报告覆盖华夏银行股份有限公司及所属主 要子公司；--- ## 第 3 页 目录 董事长致辞 关于我们 战略管理 责任管理 责任实践 发展篇 坚定金融报国 书写崭新篇章 社会篇 坚守初心使命 共谱时代华章 环境篇 坚持绿色发展 建设美丽中国 04 0,False,True,True,True,False,False,True,3,False,展示性,未出现,False
600015,华夏银行,2023,2023-1219904606,消费者权益保护,消费者权益保护,,1,页码可能不准确（封面/目录页）,华 夏 银 行 股 份 有 限 公 司 2 0 2 3 年 社 会 责 任 报 告 2023 2023 社会责任报告 社会责任报告 华夏银行股份有限公司 华夏银行股份有限公司 --- ## 第 2 页；组织范围：本报告覆盖华夏银行股份有限公司及所属主 要子公司；--- ## 第 3 页 目录 董事长致辞 关于我们 战略管理 责任管理 责任实践 发展篇 坚定金融报国 书写崭新篇章 社会篇 坚守初心使命 共谱时代华章 环境篇 坚持绿色发展 建设美丽中国 04 0,False,True,True,True,False,False,True,3,False,展示性,未出现,False
600015,华夏银行,2023,2023-1219904606,普惠金融,普惠金融,,1,页码可能不准确（封面/目录页）,华 夏 银 行 股 份 有 限 公 司 2 0 2 3 年 社 会 责 任 报 告 2023 2023 社会责任报告 社会责任报告 华夏银行股份有限公司 华夏银行股份有限公司 --- ## 第 2 页；组织范围：本报告覆盖华夏银行股份有限公司及所属主 要子公司；--- ## 第 3 页 目录 董事长致辞 关于我们 战略管理 责任管理 责任实践 发展篇 坚定金融报国 书写崭新篇章 社会篇 坚守初心使命 共谱时代华章 环境篇 坚持绿色发展 建设美丽中国 04 0,False,True,True,True,False,False,True,3,False,展示性,未出现,False
600015,华夏银行,2023,2023-1219904606,员工权益,乡村振兴,,1,页码可能不准确（封面/目录页）,华 夏 银 行 股 份 有 限 公 司 2 0 2 3 年 社 会 责 任 报 告 2023 2023 社会责任报告 社会责任报告 华夏银行股份有限公司 华夏银行股份有限公司 --- ## 第 2 页；组织范围：本报告覆盖华夏银行股份有限公司及所属主 要子公司；--- ## 第 3 页 目录 董事长致辞 关于我们 战略管理 责任管理 责任实践 发展篇 坚定金融报国 书写崭新篇章 社会篇 坚守初心使命 共谱时代华章 环境篇 坚持绿色发展 建设美丽中国 04 0,False,True,True,True,False,False,True,3,False,展示性,未出现,False
600015,华夏银行,2024,2024-1223129821,公司治理/风险管理,公司治理,,85,,--- ## 第 1 页 Illuminating the Path Ahead with a Lantern Resonating the New Era with Our Commitment I,False,False,False,True,False,False,False,1,False,展示性,未出现,False
600015,华夏银行,2024,2024-1223129821,绿色信贷/绿色金融,绿色金融,,85,,--- ## 第 1 页 Illuminating the Path Ahead with a Lantern Resonating the New Era with Our Commitment I,False,False,False,True,False,False,False,1,False,展示性,未出现,False
600015,华夏银行,2024,2024-1223129821,普惠金融,普惠金融,,85,,--- ## 第 1 页 Illuminating the Path Ahead with a Lantern Resonating the New Era with Our Commitment I,False,False,False,True,False,False,False,1,False,展示性,未出现,False
600015,华夏银行,2024,2024-1223129821,员工权益,乡村振兴,,85,,--- ## 第 1 页 Illuminating the Path Ahead with a Lantern Resonating the New Era with Our Commitment I,False,False,False,True,False,False,False,1,False,展示性,未出现,False
600015,华夏银行,2025,2025-1225058304,公司治理/风险管理,风险管理,,1,页码可能不准确（封面/目录页）,--- ## 第 2 页 报告说明 报告范围 编制依据 指代说明 数据说明 报告审验方式 语言说明 发布形式 联系方式 时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，特别；组织范围：本报告覆盖华夏银行股份有限公司及所属子公司（华夏金融租赁有限 公司、华夏理财有限责任公司）；报告中，“华夏银行股份有限公司及所属子公司”以“本集团”表示，“华夏银行股 份有限公司”以“华夏银行”或“本行”表示，“华夏金融租赁有限公司”以“华夏金租” 表示，“华夏理财有限责任公司”以“华夏理财,True,True,True,True,True,False,True,5,False,展示性,未出现,False
600015,华夏银行,2025,2025-1225058304,公司治理/风险管理,公司治理,,12,,--- ## 第 2 页 报告说明 报告范围 编制依据 指代说明 数据说明 报告审验方式 语言说明 发布形式 联系方式 时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，特别；组织范围：本报告覆盖华夏银行股份有限公司及所属子公司（华夏金融租赁有限 公司、华夏理财有限责任公司）；报告中，“华夏银行股份有限公司及所属子公司”以“本集团”表示，“华夏银行股 份有限公司”以“华夏银行”或“本行”表示，“华夏金融租赁有限公司”以“华夏金租” 表示，“华夏理财有限责任公司”以“华夏理财,True,True,True,True,True,False,True,5,False,展示性,未出现,False
600015,华夏银行,2025,2025-1225058304,绿色信贷/绿色金融,绿色金融,,10,,--- ## 第 2 页 报告说明 报告范围 编制依据 指代说明 数据说明 报告审验方式 语言说明 发布形式 联系方式 时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，特别；组织范围：本报告覆盖华夏银行股份有限公司及所属子公司（华夏金融租赁有限 公司、华夏理财有限责任公司）；报告中，“华夏银行股份有限公司及所属子公司”以“本集团”表示，“华夏银行股 份有限公司”以“华夏银行”或“本行”表示，“华夏金融租赁有限公司”以“华夏金租” 表示，“华夏理财有限责任公司”以“华夏理财,True,True,True,True,True,False,True,5,False,展示性,未出现,False
600015,华夏银行,2025,2025-1225058304,消费者权益保护,消费者权益保护,,1,页码可能不准确（封面/目录页）,--- ## 第 2 页 报告说明 报告范围 编制依据 指代说明 数据说明 报告审验方式 语言说明 发布形式 联系方式 时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，特别；组织范围：本报告覆盖华夏银行股份有限公司及所属子公司（华夏金融租赁有限 公司、华夏理财有限责任公司）；报告中，“华夏银行股份有限公司及所属子公司”以“本集团”表示，“华夏银行股 份有限公司”以“华夏银行”或“本行”表示，“华夏金融租赁有限公司”以“华夏金租” 表示，“华夏理财有限责任公司”以“华夏理财,True,True,True,True,True,False,True,5,False,展示性,未出现,False
600015,华夏银行,2025,2025-1225058304,普惠金融,普惠金融,,18,,--- ## 第 2 页 报告说明 报告范围 编制依据 指代说明 数据说明 报告审验方式 语言说明 发布形式 联系方式 时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，特别；组织范围：本报告覆盖华夏银行股份有限公司及所属子公司（华夏金融租赁有限 公司、华夏理财有限责任公司）；报告中，“华夏银行股份有限公司及所属子公司”以“本集团”表示，“华夏银行股 份有限公司”以“华夏银行”或“本行”表示，“华夏金融租赁有限公司”以“华夏金租” 表示，“华夏理财有限责任公司”以“华夏理财,True,True,True,True,True,False,True,5,False,展示性,未出现,False
600015,华夏银行,2025,2025-1225058304,员工权益,乡村振兴,,"181.55""",,--- ## 第 2 页 报告说明 报告范围 编制依据 指代说明 数据说明 报告审验方式 语言说明 发布形式 联系方式 时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，特别；组织范围：本报告覆盖华夏银行股份有限公司及所属子公司（华夏金融租赁有限 公司、华夏理财有限责任公司）；报告中，“华夏银行股份有限公司及所属子公司”以“本集团”表示，“华夏银行股 份有限公司”以“华夏银行”或“本行”表示，“华夏金融租赁有限公司”以“华夏金租” 表示，“华夏理财有限责任公司”以“华夏理财,True,True,True,True,True,False,True,5,False,展示性,未出现,False
600016,民生银行,2021,2021-1212728495,公司治理/风险管理,风险管理,,1,页码可能不准确（封面/目录页）,"--- ## 第 1 页 中国民生银行 2021 社会责任报告 中国民生银行股份有限公司 2021 年度社会责任报告 1 --- ## 第 2 页 中国民生银行 2021 社会责任报告 目录 走进民生； 大力发展绿色金融，制定《中国民生银行绿色金融发展五年规划（2021-2025 年）》，绿色信贷余额达 1,073.17 亿元，同比增长 103.76%；（三）责任荣誉 名称 评价活动及组织 认定为 19 家国内系统重要性银行之一 中国人民银行、中国银保监会 2021 年金融单位定点扶贫先进集体 “《金融定点帮扶乡村振兴简报》优秀案例” 金融科技发展奖",False,False,True,True,True,False,True,3,False,展示性,未出现,False
600016,民生银行,2021,2021-1212728495,公司治理/风险管理,公司治理,,1,页码可能不准确（封面/目录页）,"--- ## 第 1 页 中国民生银行 2021 社会责任报告 中国民生银行股份有限公司 2021 年度社会责任报告 1 --- ## 第 2 页 中国民生银行 2021 社会责任报告 目录 走进民生； 大力发展绿色金融，制定《中国民生银行绿色金融发展五年规划（2021-2025 年）》，绿色信贷余额达 1,073.17 亿元，同比增长 103.76%；（三）责任荣誉 名称 评价活动及组织 认定为 19 家国内系统重要性银行之一 中国人民银行、中国银保监会 2021 年金融单位定点扶贫先进集体 “《金融定点帮扶乡村振兴简报》优秀案例” 金融科技发展奖",False,False,True,True,True,False,True,3,False,展示性,未出现,False
