doc_id,bank_code,year,issue_name,section_title,start_page,end_page,confidence,match_type,quality_issue,manual_check,checker_notes,checker,check_time
2022-1216586596,,2022,风险管理,强化风险管理，坚持稳健经营,2,8,90,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586596,,2022,公司治理,完善信息披露，保护投资者权益,2,8,90,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586596,,2022,绿色金融,完善顶层设计，助力绿色转型,2,8,90,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586596,,2022,消费者权益保护,保护消费者权益，提升服务体验,2,8,90,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586596,,2022,普惠金融,践行普惠金融，促进共同富裕,2,8,90,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586596,,2022,乡村振兴,包含'乡村振兴'的章节,3,9,90,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219833470,,2023,风险管理,完善风险管理........................................................... 81,2,8,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219833470,,2023,公司治理,确保合规运营........................................................... 82,2,8,84,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219833470,,2023,绿色金融,创新绿色金融产品,6,12,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219833470,,2023,消费者权益保护,隐私与数据安全,12,18,84,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219833470,,2023,普惠金融,践行普惠金融...................................................................... 46,2,8,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219833470,,2023,乡村振兴,实施“产业贷款提升”工程，支持乡村振兴重点领域,10,16,84,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223143261,,2024,风险管理,包含'风险管理体系'的章节,4,10,89,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223143261,,2024,公司治理,包含'审计委员会'的章节,19,25,89,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223143261,,2024,绿色金融,加大绿色转型投融资力度：重点投向节能环保、清洁能源和,6,12,89,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223143261,,2024,消费者权益保护,包含'消费者权益'的章节,2,8,89,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223143261,,2024,普惠金融,包含'个体工商户'的章节,12,18,89,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223143261,,2024,乡村振兴,包含'乡村振兴'的章节,4,10,89,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225247488,,2025,风险管理,包含'风险管理体系'的章节,1,7,92,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225247488,,2025,公司治理,环境合规管理,5,11,92,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225247488,,2025,绿色金融,循环经济,5,11,92,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225247488,,2025,消费者权益保护,数据安全与客户隐私保护,5,11,92,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225247488,,2025,普惠金融,平等对待中小企业,5,11,92,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225247488,,2025,乡村振兴,乡村振兴,5,11,92,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1212942447,,2021,风险管理,包含'风险管理体系'的章节,2,8,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212942447,,2021,公司治理,包含'公司治理结构'的章节,4,10,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212942447,,2021,绿色金融,绿色发展，助力双碳目标 ........................................................................................ 23,1,7,75,模糊匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212942447,,2021,消费者权益保护,数智赋能，优化客户服务 ........................................................................................ 30,2,8,75,模糊匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212942447,,2021,普惠金融,包含'中小企业融资'的章节,6,12,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1212942447,,2021,乡村振兴,包含'乡村振兴'的章节,1,7,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2022-1216586604,,2022,风险管理,包含'风险管理体系'的章节,4,10,87,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586604,,2022,公司治理,27 万；举办第一届主题为“内控促进发展 合规创造价值”的内控合规知识竞赛，以赛促,4,10,87,精确匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586604,,2022,绿色金融,低碳发展，守护生态文明.......................................................................................................32,2,8,87,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586604,,2022,消费者权益保护,数智赋能，提升客户服务.......................................................................................................39,2,8,87,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586604,,2022,普惠金融,包含'中小企业融资'的章节,7,13,87,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216586604,,2022,乡村振兴,包含'乡村振兴'的章节,2,8,87,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219702551,,2023,风险管理,包含'风险管理体系'的章节,4,10,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219702551,,2023,公司治理,包含'公司治理结构'的章节,4,10,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219702551,,2023,绿色金融,包含'环境信息披露'的章节,1,7,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219702551,,2023,消费者权益保护,包含'消费者权益'的章节,3,9,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219702551,,2023,普惠金融,包含'普惠金融'的章节,1,7,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219702551,,2023,乡村振兴,包含'乡村振兴'的章节,2,8,81,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223072723,,2024,风险管理,包含'风险管理体系'的章节,15,21,91,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223072723,,2024,公司治理,您认为我们在公司治理方面做得如何？,18,24,91,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223072723,,2024,绿色金融,您对我们履行 ESG 及本报告有何意见和建议：,18,24,91,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223072723,,2024,消费者权益保护,包含'消费者权益'的章节,1,7,91,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223072723,,2024,普惠金融,包含'个体工商户'的章节,18,24,91,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2024-1223072723,,2024,乡村振兴,包含'乡村振兴'的章节,1,7,91,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225157186,,2025,风险管理,包含'风险管理体系'的章节,2,8,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225157186,,2025,公司治理,包含'投资者关系'的章节,15,21,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225157186,,2025,绿色金融,直属分支机构主要负责人对机构绿色金融工作承担主体责任，由机构公司,4,10,79,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225157186,,2025,消费者权益保护,包含'消费者权益'的章节,1,7,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225157186,,2025,普惠金融,06%，高于全行各项贷款增速 1.03 个百分点，普惠型小微企业贷款户数 14.07 万户，较年初增,7,13,79,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225157186,,2025,乡村振兴,包含'乡村振兴'的章节,1,7,79,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2021-1213224935,,2021,风险管理,包含'风险管理体系'的章节,8,14,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213224935,,2021,公司治理,监事会,3,9,80,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213224935,,2021,绿色金融,包含'绿色金融'的章节,1,7,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213224935,,2021,消费者权益保护,包含'消费者权益'的章节,2,8,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213224935,,2021,普惠金融,包含'普惠金融'的章节,1,7,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2021-1213224935,,2021,乡村振兴,包含'乡村振兴'的章节,1,7,80,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216664125,,2022,风险管理,完善全面风险管理体系,3,9,82,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216664125,,2022,公司治理,完善三会一层履职,3,9,82,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216664125,,2022,绿色金融,SH2022年度社会责任报告CORPORATE SOCIAL RESPONSIBILITY REPORT 2022,1,7,82,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216664125,,2022,消费者权益保护,包含'消费者权益'的章节,1,7,82,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216664125,,2022,普惠金融,59%，其中，普惠型小微企业贷款余额 59.42 亿元，较年初增加 11.24 亿元，,7,13,82,关键词匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2022-1216664125,,2022,乡村振兴,包含'乡村振兴'的章节,1,7,82,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2023-1219916502,,2023,风险管理,完善全面风险管理体系,3,9,75,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219916502,,2023,公司治理,深化公司治理,1,7,75,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219916502,,2023,绿色金融,发展绿色金融,1,7,75,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219916502,,2023,消费者权益保护,保护客户权益,1,7,75,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219916502,,2023,普惠金融,包含'普惠金融'的章节,1,7,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2023-1219916502,,2023,乡村振兴,包含'乡村振兴'的章节,1,7,75,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2024-1223421244,,2024,风险管理,包含'风险管理体系'的章节,8,14,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2024-1223421244,,2024,公司治理,包含'投资者关系'的章节,9,15,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2024-1223421244,,2024,绿色金融,75%；成功发行绿色金融债券 15 亿元。同时，积极践行绿色运营理念，将绿色办公融入日常管理，以实际行动推,1,7,76,关键词匹配,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2024-1223421244,,2024,消费者权益保护,包含'消费者权益'的章节,6,12,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2024-1223421244,,2024,普惠金融,包含'普惠金融'的章节,1,7,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2024-1223421244,,2024,乡村振兴,包含'农业产业化'的章节,4,10,76,内容搜索,ok,pending,中置信度，建议人工复核,system_auto,2026-06-14
2025-1225151615,,2025,风险管理,包含'风险管理体系'的章节,1,7,93,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151615,,2025,公司治理,包含'投资者关系'的章节,1,7,93,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151615,,2025,绿色金融,SH环境、社会及治理暨社会责任报告,1,7,93,模糊匹配,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151615,,2025,消费者权益保护,包含'消费者权益'的章节,2,8,93,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151615,,2025,普惠金融,包含'个体工商户'的章节,1,7,93,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
2025-1225151615,,2025,乡村振兴,包含'乡村振兴'的章节,1,7,93,内容搜索,ok,confirmed,高置信度，自动通过,system_auto,2026-06-14
